"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"3","11","5","3","2","4","2","0","9.89949493661166","5.65685424949238","4.24264068711928","1.41421356237309","11","4","10.6066017177982"
"11","5","3","2","4","2","0","1","11.3137084989848","3.53553390593274","4.24264068711928","0.707106781186547","10.5","3.5","9.89949493661166"
"5","3","2","4","2","0","1","2","5.65685424949238","4.24264068711928","1.41421356237309","2.12132034355964","7","2.5","6.7175144212722"
"3","2","4","2","0","1","2","0","3.53553390593274","4.24264068711928","0.707106781186547","1.41421356237309","5.5","1.5","4.94974746830583"
"2","4","2","0","1","2","0","1","4.24264068711928","1.41421356237309","2.12132034355964","0.707106781186547","4","2","4.24264068711928"
"4","2","0","1","2","0","1","3","4.24264068711928","0.707106781186547","1.41421356237309","2.82842712474619","3.5","3","4.59619407771256"
"2","0","1","2","0","1","3","0","1.41421356237309","2.12132034355964","0.707106781186547","2.12132034355964","2.5","2","3.18198051533946"
"0","1","2","0","1","3","0","1","0.707106781186547","1.41421356237309","2.82842712474619","0.707106781186547","1.5","2.5","2.82842712474619"
"1","2","0","1","3","0","1","6","2.12132034355964","0.707106781186547","2.12132034355964","4.94974746830583","2","5","4.94974746830583"
"2","0","1","3","0","1","6","2","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","3","4.5","5.3033008588991"
"0","1","3","0","1","6","2","0","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","2","4.5","4.59619407771256"
"1","3","0","1","6","2","0","5","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","2.5","6.5","6.36396103067893"
"3","0","1","6","2","0","5","10","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","5","8.5","9.54594154601839"
"0","1","6","2","0","5","10","3","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","4.5","9","9.54594154601839"
"1","6","2","0","5","10","3","3","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","4.5","10.5","10.6066017177982"
"6","2","0","5","10","3","3","2","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","6.5","9","10.9601551083915"
"2","0","5","10","3","3","2","1","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","8.5","4.5","9.19238815542511"
"0","5","10","3","3","2","1","0","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","9","3","8.48528137423857"
"5","10","3","3","2","1","0","3","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","10.5","3","9.54594154601839"
"10","3","3","2","1","0","3","0","9.19238815542512","3.53553390593274","0.707106781186547","2.12132034355964","9","2","7.77817459305202"
"3","3","2","1","0","3","0","2","4.24264068711928","2.12132034355964","2.12132034355964","1.41421356237309","4.5","2.5","4.94974746830583"
"3","2","1","0","3","0","2","0","3.53553390593274","0.707106781186547","2.12132034355964","1.41421356237309","3","2.5","3.88908729652601"
"2","1","0","3","0","2","0","1","2.12132034355964","2.12132034355964","1.41421356237309","0.707106781186547","3","1.5","3.18198051533946"
"1","0","3","0","2","0","1","0","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","2","1.5","2.47487373415292"
"0","3","0","2","0","1","0","1","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","2.5","1","2.47487373415292"
"3","0","2","0","1","0","1","0","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","2.5","1","2.47487373415292"
"0","2","0","1","0","1","0","2","1.41421356237309","0.707106781186547","0.707106781186547","1.41421356237309","1.5","1.5","2.12132034355964"
"Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds"
"6","1","1","0","1","3","0","5","3.53553390593274","0.707106781186547","-1.41421356237309","-3.53553390593274","3","-0.5","-0.353553390593274"
"1","1","0","1","3","0","5","6","0","-0.707106781186547","2.12132034355964","-0.707106781186547","0.5","-4","-3.88908729652601"
"1","0","1","3","0","5","6","1","0.707106781186547","-1.41421356237309","-3.53553390593274","3.53553390593274","-1.5","-1","-2.47487373415292"
"0","1","3","0","5","6","1","0","-0.707106781186547","2.12132034355964","-0.707106781186547","0.707106781186547","-1","5","-2.82842712474619"
"1","3","0","5","6","1","0","3","-1.41421356237309","-3.53553390593274","3.53553390593274","-2.12132034355964","-0.5","2","-0.353553390593273"
"3","0","5","6","1","0","3","9","2.12132034355964","-0.707106781186547","0.707106781186547","-4.24264068711928","-4","-5.5","0.353553390593273"
"0","5","6","1","0","3","9","3","-3.53553390593274","3.53553390593274","-2.12132034355964","4.24264068711928","-1","-4.5","-1.06066017177982"
"5","6","1","0","3","9","3","2","-0.707106781186547","0.707106781186547","-4.24264068711928","0.707106781186547","5","3.5","-1.76776695296637"
"6","1","0","3","9","3","2","3","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","2","3.5","-2.47487373415292"
"1","0","3","9","3","2","3","0","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","-5.5","1","1.76776695296637"
"0","3","9","3","2","3","0","2","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","-4.5","1.5","2.82842712474619"
"3","9","3","2","3","0","2","4","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","3.5","-1.5","2.82842712474619"
"9","3","2","3","0","2","4","0","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","3.5","-1","3.88908729652601"
"3","2","3","0","2","4","0","0","0.707106781186547","2.12132034355964","-1.41421356237309","0","1","3","0.707106781186547"
"2","3","0","2","4","0","0","0","-0.707106781186547","-1.41421356237309","2.82842712474619","0","1.5","2","1.06066017177982"
"3","0","2","4","0","0","0","0","2.12132034355964","-1.41421356237309","0","0","-1.5","0","3.18198051533946"
"0","2","4","0","0","0","0","0","-1.41421356237309","2.82842712474619","0","0","-1","0","2.12132034355964"
"2","4","0","0","0","0","0","2","-1.41421356237309","0","0","-1.41421356237309","3","-1","1.41421356237309"
"4","0","0","0","0","0","2","0","2.82842712474619","0","0","1.41421356237309","2","-1","0.707106781186547"
"0","0","0","0","0","2","0","0","0","0","-1.41421356237309","0","0","1","-0.707106781186547"
"0","0","0","0","2","0","0","2","0","0","1.41421356237309","-1.41421356237309","0","0","-1.41421356237309"
"0","0","0","2","0","0","2","3","0","-1.41421356237309","0","-0.707106781186547","-1","-2.5","-1.06066017177982"
"0","0","2","0","0","2","3","11","0","1.41421356237309","-1.41421356237309","-5.65685424949238","-1","-6","-4.94974746830583"
"0","2","0","0","2","3","11","5","-1.41421356237309","0","-0.707106781186547","4.24264068711928","1","-5.5","-6.7175144212722"
"2","0","0","2","3","11","5","3","1.41421356237309","-1.41421356237309","-5.65685424949238","1.41421356237309","0","3","-6.36396103067893"
"0","0","2","3","11","5","3","2","0","-0.707106781186547","4.24264068711928","0.707106781186547","-2.5","5.5","-5.65685424949238"
"0","2","3","11","5","3","2","4","-1.41421356237309","-5.65685424949238","1.41421356237309","-1.41421356237309","-6","1","0.707106781186547"
"2","3","11","5","3","2","4","2","-0.707106781186547","4.24264068711928","0.707106781186547","1.41421356237309","-5.5","-0.5","3.53553390593274"
"3","11","5","3","2","4","2","0","-5.65685424949238","1.41421356237309","-1.41421356237309","1.41421356237309","3","2","4.94974746830583"
"11","5","3","2","4","2","0","1","4.24264068711928","0.707106781186547","1.41421356237309","-0.707106781186547","5.5","2.5","4.94974746830583"
"5","3","2","4","2","0","1","2","1.41421356237309","-1.41421356237309","1.41421356237309","-0.707106781186547","1","-0.5","3.18198051533946"
"3","2","4","2","0","1","2","0","0.707106781186547","1.41421356237309","-0.707106781186547","1.41421356237309","-0.5","-0.5","2.82842712474619"
"2","4","2","0","1","2","0","1","-1.41421356237309","1.41421356237309","-0.707106781186547","-0.707106781186547","2","1","1.41421356237309"
"4","2","0","1","2","0","1","3","1.41421356237309","-0.707106781186547","1.41421356237309","-1.41421356237309","2.5","-1","0.353553390593273"
"2","0","1","2","0","1","3","0","1.41421356237309","-0.707106781186547","-0.707106781186547","2.12132034355964","-0.5","-1","0.353553390593274"
"0","1","2","0","1","3","0","1","-0.707106781186547","1.41421356237309","-1.41421356237309","-0.707106781186547","-0.5","1.5","-0.707106781186547"
"1","2","0","1","3","0","1","6","-0.707106781186547","-0.707106781186547","2.12132034355964","-3.53553390593274","1","-2","-2.12132034355964"
"2","0","1","3","0","1","6","2","1.41421356237309","-1.41421356237309","-0.707106781186547","2.82842712474619","-1","-3.5","-1.06066017177982"
"0","1","3","0","1","6","2","0","-0.707106781186547","2.12132034355964","-3.53553390593274","1.41421356237309","-1","2.5","-1.76776695296637"
"1","3","0","1","6","2","0","5","-1.41421356237309","-0.707106781186547","2.82842712474619","-3.53553390593274","1.5","1.5","-2.82842712474619"
"3","0","1","6","2","0","5","10","2.12132034355964","-3.53553390593274","1.41421356237309","-3.53553390593274","-2","-6.5","-2.47487373415292"
"0","1","6","2","0","5","10","3","-0.707106781186547","2.82842712474619","-3.53553390593274","4.94974746830583","-3.5","-4","-3.18198051533946"
"1","6","2","0","5","10","3","3","-3.53553390593274","1.41421356237309","-3.53553390593274","0","2.5","4.5","-4.24264068711928"
"6","2","0","5","10","3","3","2","2.82842712474619","-3.53553390593274","4.94974746830583","0.707106781186547","1.5","4","-1.76776695296637"
"2","0","5","10","3","3","2","1","1.41421356237309","-3.53553390593274","0","0.707106781186547","-6.5","1.5","2.82842712474619"
"0","5","10","3","3","2","1","0","-3.53553390593274","4.94974746830583","0.707106781186547","0.707106781186547","-4","2","4.24264068711928"
"5","10","3","3","2","1","0","3","-3.53553390593274","0","0.707106781186547","-2.12132034355964","4.5","0","5.3033008588991"
"10","3","3","2","1","0","3","0","4.94974746830583","0.707106781186547","0.707106781186547","2.12132034355964","4","-1","4.94974746830583"
"3","3","2","1","0","3","0","2","0","0.707106781186547","-2.12132034355964","-1.41421356237309","1.5","0.5","1.41421356237309"
"3","2","1","0","3","0","2","0","0.707106781186547","0.707106781186547","2.12132034355964","1.41421356237309","2","0.5","0.353553390593274"
"2","1","0","3","0","2","0","1","0.707106781186547","-2.12132034355964","-1.41421356237309","-0.707106781186547","0","0.5","1.06066017177982"
"1","0","3","0","2","0","1","0","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","-1","0.5","0.353553390593274"
"0","3","0","2","0","1","0","1","-2.12132034355964","-1.41421356237309","-0.707106781186547","-0.707106781186547","0.5","0","1.06066017177982"
"3","0","2","0","1","0","1","0","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","0.5","0","1.06066017177982"
"0","2","0","1","0","1","0","2","-1.41421356237309","-0.707106781186547","-0.707106781186547","-1.41421356237309","0.5","-0.5","0"
"Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds"
"6","1","1","0","1","3","0","5","0","0","0","0","0","0","0"
"1","1","0","1","3","0","5","6","0","0","0","0","0","0","0"
"1","0","1","3","0","5","6","1","0","0","0","0","0","0","0"
"0","1","3","0","5","6","1","0","0","0","0","0","0","0","0"
"1","3","0","5","6","1","0","3","0","0","0","0","0","0","0"
"3","0","5","6","1","0","3","9","0","0","0","0","0","0","0"
"0","5","6","1","0","3","9","3","0","0","0","0","0","0","0"
"5","6","1","0","3","9","3","2","0","0","0","0","0","0","0"
"6","1","0","3","9","3","2","3","0","0","0","0","0","0","0"
"1","0","3","9","3","2","3","0","0","0","0","0","0","0","0"
"0","3","9","3","2","3","0","2","0","0","0","0","0","0","0"
"3","9","3","2","3","0","2","4","0","0","0","0","0","0","0"
"9","3","2","3","0","2","4","0","0","0","0","0","0","0","0"
"3","2","3","0","2","4","0","0","0","0","0","0","0","0","0"
"2","3","0","2","4","0","0","0","0","0","0","0","0","0","0"
"3","0","2","4","0","0","0","0","0","0","0","0","0","0","0"
"0","2","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2","4","0","0","0","0","0","2","0","0","0","0","0","0","0"
"4","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","2","0","0","0","0","0","0","0"
"0","0","0","2","0","0","2","3","0","0","0","0","0","0","0"
"0","0","2","0","0","2","3","11","0","0","0","-5.65685424949238","0","0","0"
"0","2","0","0","2","3","11","5","0","0","0","0","0","0","0"
"2","0","0","2","3","11","5","3","0","0","-5.65685424949238","0","0","0","0"
"0","0","2","3","11","5","3","2","0","0","0","0","0","0","0"
"0","2","3","11","5","3","2","4","0","-5.65685424949238","0","0","0","0","0"
"2","3","11","5","3","2","4","2","0","0","0","0","0","0","0"
"3","11","5","3","2","4","2","0","-5.65685424949238","0","0","0","0","0","0"
"11","5","3","2","4","2","0","1","0","0","0","0","0","0","0"
"5","3","2","4","2","0","1","2","0","0","0","0","0","0","0"
"3","2","4","2","0","1","2","0","0","0","0","0","0","0","0"
"2","4","2","0","1","2","0","1","0","0","0","0","0","0","0"
"4","2","0","1","2","0","1","3","0","0","0","0","0","0","0"
"2","0","1","2","0","1","3","0","0","0","0","0","0","0","0"
"0","1","2","0","1","3","0","1","0","0","0","0","0","0","0"
"1","2","0","1","3","0","1","6","0","0","0","0","0","0","0"
"2","0","1","3","0","1","6","2","0","0","0","0","0","0","0"
"0","1","3","0","1","6","2","0","0","0","0","0","0","0","0"
"1","3","0","1","6","2","0","5","0","0","0","0","0","0","0"
"3","0","1","6","2","0","5","10","0","0","0","0","0","0","0"
"0","1","6","2","0","5","10","3","0","0","0","0","0","0","0"
"1","6","2","0","5","10","3","3","0","0","0","0","0","0","0"
"6","2","0","5","10","3","3","2","0","0","0","0","0","0","0"
"2","0","5","10","3","3","2","1","0","0","0","0","0","0","0"
"0","5","10","3","3","2","1","0","0","0","0","0","0","0","0"
"5","10","3","3","2","1","0","3","0","0","0","0","0","0","0"
"10","3","3","2","1","0","3","0","0","0","0","0","0","0","0"
"3","3","2","1","0","3","0","2","0","0","0","0","0","0","0"
"3","2","1","0","3","0","2","0","0","0","0","0","0","0","0"
"2","1","0","3","0","2","0","1","0","0","0","0","0","0","0"
"1","0","3","0","2","0","1","0","0","0","0","0","0","0","0"
"0","3","0","2","0","1","0","1","0","0","0","0","0","0","0"
"3","0","2","0","1","0","1","0","0","0","0","0","0","0","0"
"0","2","0","1","0","1","0","2","0","0","0","0","0","0","0"
"soft","soft","soft","soft","soft","soft","soft","soft","soft","soft","soft","soft","soft","soft","soft"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"6","1","1","0","1","3","0","5","4.94974746830583","0.707106781186547","2.82842712474619","3.53553390593274","4","4.5","6.01040764008565"
"1","1","0","1","3","0","5","6","1.41421356237309","0.707106781186547","2.12132034355964","7.77817459305202","1.5","7","6.01040764008565"
"1","0","1","3","0","5","6","1","0.707106781186547","2.82842712474619","3.53553390593274","4.94974746830583","2.5","6","6.01040764008565"
"0","1","3","0","5","6","1","0","0.707106781186547","2.12132034355964","7.77817459305202","0.707106781186547","2","6","5.65685424949238"
"1","3","0","5","6","1","0","3","2.82842712474619","3.53553390593274","4.94974746830583","2.12132034355964","4.5","5","6.7175144212722"
"3","0","5","6","1","0","3","9","2.12132034355964","7.77817459305202","0.707106781186547","8.48528137423857","7","6.5","9.54594154601839"
"0","5","6","1","0","3","9","3","3.53553390593274","4.94974746830583","2.12132034355964","8.48528137423857","6","7.5","9.54594154601839"
"5","6","1","0","3","9","3","2","7.77817459305202","0.707106781186547","8.48528137423857","3.53553390593274","6","8.5","10.2530483272049"
"6","1","0","3","9","3","2","3","4.94974746830583","2.12132034355964","8.48528137423857","3.53553390593274","5","8.5","9.54594154601839"
"1","0","3","9","3","2","3","0","0.707106781186547","8.48528137423857","3.53553390593274","2.12132034355964","6.5","4","7.42462120245875"
"0","3","9","3","2","3","0","2","2.12132034355964","8.48528137423857","3.53553390593274","1.41421356237309","7.5","3.5","7.77817459305202"
"3","9","3","2","3","0","2","4","8.48528137423857","3.53553390593274","2.12132034355964","4.24264068711928","8.5","4.5","9.19238815542511"
"9","3","2","3","0","2","4","0","8.48528137423857","3.53553390593274","1.41421356237309","2.82842712474619","8.5","3","8.13172798364529"
"3","2","3","0","2","4","0","0","3.53553390593274","2.12132034355964","4.24264068711928","0","4","3","4.94974746830583"
"2","3","0","2","4","0","0","0","3.53553390593274","1.41421356237309","2.82842712474619","0","3.5","2","3.88908729652601"
"3","0","2","4","0","0","0","0","2.12132034355964","4.24264068711928","0","0","4.5","0","3.18198051533946"
"0","2","4","0","0","0","0","0","1.41421356237309","2.82842712474619","0","0","3","0","2.12132034355964"
"2","4","0","0","0","0","0","2","4.24264068711928","0","0","1.41421356237309","3","1","2.82842712474619"
"4","0","0","0","0","0","2","0","2.82842712474619","0","0","1.41421356237309","2","1","2.12132034355964"
"0","0","0","0","0","2","0","0","0","0","1.41421356237309","0","0","1","0.707106781186547"
"0","0","0","0","2","0","0","2","0","0","1.41421356237309","1.41421356237309","0","2","1.41421356237309"
"0","0","0","2","0","0","2","3","0","1.41421356237309","0","3.53553390593274","1","2.5","2.47487373415292"
"0","0","2","0","0","2","3","11","0","1.41421356237309","1.41421356237309","9.89949493661166","1","8","6.36396103067893"
"0","2","0","0","2","3","11","5","1.41421356237309","0","3.53553390593274","11.3137084989848","1","10.5","8.13172798364529"
"2","0","0","2","3","11","5","3","1.41421356237309","1.41421356237309","9.89949493661166","5.65685424949238","2","11","9.19238815542512"
"0","0","2","3","11","5","3","2","0","3.53553390593274","11.3137084989848","3.53553390593274","2.5","10.5","9.19238815542512"
"0","2","3","11","5","3","2","4","1.41421356237309","9.89949493661166","5.65685424949238","4.24264068711928","8","7","10.6066017177982"
"2","3","11","5","3","2","4","2","3.53553390593274","11.3137084989848","3.53553390593274","4.24264068711928","10.5","5.5","11.3137084989848"
"3","11","5","3","2","4","2","0","9.89949493661166","5.65685424949238","4.24264068711928","1.41421356237309","11","4","10.6066017177982"
"11","5","3","2","4","2","0","1","11.3137084989848","3.53553390593274","4.24264068711928","0.707106781186547","10.5","3.5","9.89949493661166"
"5","3","2","4","2","0","1","2","5.65685424949238","4.24264068711928","1.41421356237309","2.12132034355964","7","2.5","6.7175144212722"
"3","2","4","2","0","1","2","0","3.53553390593274","4.24264068711928","0.707106781186547","1.41421356237309","5.5","1.5","4.94974746830583"
"2","4","2","0","1","2","0","1","4.24264068711928","1.41421356237309","2.12132034355964","0.707106781186547","4","2","4.24264068711928"
"4","2","0","1","2","0","1","3","4.24264068711928","0.707106781186547","1.41421356237309","2.82842712474619","3.5","3","4.59619407771256"
"2","0","1","2","0","1","3","0","1.41421356237309","2.12132034355964","0.707106781186547","2.12132034355964","2.5","2","3.18198051533946"
"0","1","2","0","1","3","0","1","0.707106781186547","1.41421356237309","2.82842712474619","0.707106781186547","1.5","2.5","2.82842712474619"
"1","2","0","1","3","0","1","6","2.12132034355964","0.707106781186547","2.12132034355964","4.94974746830583","2","5","4.94974746830583"
"2","0","1","3","0","1","6","2","1.41421356237309","2.82842712474619","0.707106781186547","5.65685424949238","3","4.5","5.3033008588991"
"0","1","3","0","1","6","2","0","0.707106781186547","2.12132034355964","4.94974746830583","1.41421356237309","2","4.5","4.59619407771256"
"1","3","0","1","6","2","0","5","2.82842712474619","0.707106781186547","5.65685424949238","3.53553390593274","2.5","6.5","6.36396103067893"
"3","0","1","6","2","0","5","10","2.12132034355964","4.94974746830583","1.41421356237309","10.6066017177982","5","8.5","9.54594154601839"
"0","1","6","2","0","5","10","3","0.707106781186547","5.65685424949238","3.53553390593274","9.19238815542512","4.5","9","9.54594154601839"
"1","6","2","0","5","10","3","3","4.94974746830583","1.41421356237309","10.6066017177982","4.24264068711928","4.5","10.5","10.6066017177982"
"6","2","0","5","10","3","3","2","5.65685424949238","3.53553390593274","9.19238815542512","3.53553390593274","6.5","9","10.9601551083915"
"2","0","5","10","3","3","2","1","1.41421356237309","10.6066017177982","4.24264068711928","2.12132034355964","8.5","4.5","9.19238815542511"
"0","5","10","3","3","2","1","0","3.53553390593274","9.19238815542512","3.53553390593274","0.707106781186547","9","3","8.48528137423857"
"5","10","3","3","2","1","0","3","10.6066017177982","4.24264068711928","2.12132034355964","2.12132034355964","10.5","3","9.54594154601839"
"10","3","3","2","1","0","3","0","9.19238815542512","3.53553390593274","0.707106781186547","2.12132034355964","9","2","7.77817459305202"
"3","3","2","1","0","3","0","2","4.24264068711928","2.12132034355964","2.12132034355964","1.41421356237309","4.5","2.5","4.94974746830583"
"3","2","1","0","3","0","2","0","3.53553390593274","0.707106781186547","2.12132034355964","1.41421356237309","3","2.5","3.88908729652601"
"2","1","0","3","0","2","0","1","2.12132034355964","2.12132034355964","1.41421356237309","0.707106781186547","3","1.5","3.18198051533946"
"1","0","3","0","2","0","1","0","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","2","1.5","2.47487373415292"
"0","3","0","2","0","1","0","1","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","2.5","1","2.47487373415292"
"3","0","2","0","1","0","1","0","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","2.5","1","2.47487373415292"
"0","2","0","1","0","1","0","2","1.41421356237309","0.707106781186547","0.707106781186547","1.41421356237309","1.5","1.5","2.12132034355964"
"Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds"
"6","1","1","0","1","3","0","5","3.53553390593274","0.707106781186547","-1.41421356237309","-3.53553390593274","3","-0.5","-0.353553390593274"
"1","1","0","1","3","0","5","6","0","-0.707106781186547","2.12132034355964","-0.707106781186547","0.5","-4","-3.88908729652601"
"1","0","1","3","0","5","6","1","0.707106781186547","-1.41421356237309","-3.53553390593274","3.53553390593274","-1.5","-1","-2.47487373415292"
"0","1","3","0","5","6","1","0","-0.707106781186547","2.12132034355964","-0.707106781186547","0.707106781186547","-1","5","-2.82842712474619"
"1","3","0","5","6","1","0","3","-1.41421356237309","-3.53553390593274","3.53553390593274","-2.12132034355964","-0.5","2","-0.353553390593273"
"3","0","5","6","1","0","3","9","2.12132034355964","-0.707106781186547","0.707106781186547","-4.24264068711928","-4","-5.5","0.353553390593273"
"0","5","6","1","0","3","9","3","-3.53553390593274","3.53553390593274","-2.12132034355964","4.24264068711928","-1","-4.5","-1.06066017177982"
"5","6","1","0","3","9","3","2","-0.707106781186547","0.707106781186547","-4.24264068711928","0.707106781186547","5","3.5","-1.76776695296637"
"6","1","0","3","9","3","2","3","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","2","3.5","-2.47487373415292"
"1","0","3","9","3","2","3","0","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","-5.5","1","1.76776695296637"
"0","3","9","3","2","3","0","2","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","-4.5","1.5","2.82842712474619"
"3","9","3","2","3","0","2","4","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","3.5","-1.5","2.82842712474619"
"9","3","2","3","0","2","4","0","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","3.5","-1","3.88908729652601"
"3","2","3","0","2","4","0","0","0.707106781186547","2.12132034355964","-1.41421356237309","0","1","3","0.707106781186547"
"2","3","0","2","4","0","0","0","-0.707106781186547","-1.41421356237309","2.82842712474619","0","1.5","2","1.06066017177982"
"3","0","2","4","0","0","0","0","2.12132034355964","-1.41421356237309","0","0","-1.5","0","3.18198051533946"
"0","2","4","0","0","0","0","0","-1.41421356237309","2.82842712474619","0","0","-1","0","2.12132034355964"
"2","4","0","0","0","0","0","2","-1.41421356237309","0","0","-1.41421356237309","3","-1","1.41421356237309"
"4","0","0","0","0","0","2","0","2.82842712474619","0","0","1.41421356237309","2","-1","0.707106781186547"
"0","0","0","0","0","2","0","0","0","0","-1.41421356237309","0","0","1","-0.707106781186547"
"0","0","0","0","2","0","0","2","0","0","1.41421356237309","-1.41421356237309","0","0","-1.41421356237309"
